Image;ID;Method;EMR
FILE_025_2.jpg;FILE_025_2.jpg_h1;Spline;0.0000
FILE_025_2.jpg;FILE_025_2.jpg_h1;Poly3;0.1466
FILE_025_20.jpg;FILE_025_20.jpg_h1;Linear;0.0000
FILE_025_20.jpg;FILE_025_20.jpg_h1;Spline;0.0000
FILE_025_20.jpg;FILE_025_20.jpg_h1;Poly3;0.1622
FILE_025_21.jpg;FILE_025_21.jpg_h1;Linear;0.0000
FILE_025_21.jpg;FILE_025_21.jpg_h1;Spline;0.0000
FILE_025_21.jpg;FILE_025_21.jpg_h1;Poly3;0.2166
FILE_025_22.jpg;FILE_025_22.jpg_h1;Linear;0.0000
FILE_025_22.jpg;FILE_025_22.jpg_h1;Spline;0.0000
FILE_025_22.jpg;FILE_025_22.jpg_h1;Poly3;0.4702
FILE_025_23.jpg;FILE_025_23.jpg_h1;Linear;0.0000
FILE_025_23.jpg;FILE_025_23.jpg_h1;Spline;0.0000
FILE_025_23.jpg;FILE_025_23.jpg_h1;Poly3;0.1537
FILE_025_24.jpg;FILE_025_24.jpg_h1;Linear;0.0000
FILE_025_24.jpg;FILE_025_24.jpg_h1;Spline;0.0000
FILE_025_24.jpg;FILE_025_24.jpg_h1;Poly3;0.1493
FILE_025_3.jpg;FILE_025_3.jpg_h1;Linear;0.0000
FILE_025_3.jpg;FILE_025_3.jpg_h1;Spline;0.0000
FILE_025_3.jpg;FILE_025_3.jpg_h1;Poly3;0.1466
FILE_025_4.jpg;FILE_025_4.jpg_h1;Linear;0.0000
FILE_025_4.jpg;FILE_025_4.jpg_h1;Spline;0.0000
FILE_025_4.jpg;FILE_025_4.jpg_h1;Poly3;0.1466
FILE_025_5.jpg;FILE_025_5.jpg_h1;Linear;0.0000
FILE_025_5.jpg;FILE_025_5.jpg_h1;Spline;0.0000
FILE_025_5.jpg;FILE_025_5.jpg_h1;Poly3;0.1466
FILE_025_6.jpg;FILE_025_6.jpg_h1;Linear;0.0000
FILE_025_6.jpg;FILE_025_6.jpg_h1;Spline;0.0000
FILE_025_6.jpg;FILE_025_6.jpg_h1;Poly3;0.1466
FILE_025_7.jpg;FILE_025_7.jpg_h1;Linear;0.0000
FILE_025_7.jpg;FILE_025_7.jpg_h1;Spline;0.0000
FILE_025_7.jpg;FILE_025_7.jpg_h1;Poly3;0.1466
FILE_025_8.jpg;FILE_025_8.jpg_h1;Linear;0.0000
FILE_025_8.jpg;FILE_025_8.jpg_h1;Spline;0.0000
FILE_025_8.jpg;FILE_025_8.jpg_h1;Poly3;0.1466
FILE_025_9.jpg;FILE_025_9.jpg_h1;Linear;0.0000
FILE_025_9.jpg;FILE_025_9.jpg_h1;Spline;0.0000
FILE_025_9.jpg;FILE_025_9.jpg_h1;Poly3;0.2142
FILE_031.jpg;FILE_031.jpg_h1;Linear;0.0000
FILE_031.jpg;FILE_031.jpg_h1;Spline;0.0000
FILE_031.jpg;FILE_031.jpg_h1;Poly3;0.0841
FILE_031_0.jpg;FILE_031_0.jpg_h1;Linear;0.0000
FILE_031_0.jpg;FILE_031_0.jpg_h1;Spline;0.0000
FILE_031_0.jpg;FILE_031_0.jpg_h1;Poly3;0.0814
FILE_031_1.jpg;FILE_031_1.jpg_h1;Linear;0.0000
FILE_031_1.jpg;FILE_031_1.jpg_h1;Spline;0.0000
FILE_031_1.jpg;FILE_031_1.jpg_h1;Poly3;0.0814
FILE_031_11.jpg;FILE_031_11.jpg_h1;Linear;0.0000
FILE_031_11.jpg;FILE_031_11.jpg_h1;Spline;0.0000
FILE_031_11.jpg;FILE_031_11.jpg_h1;Poly3;0.0814
FILE_031_12.jpg;FILE_031_12.jpg_h1;Linear;0.0000
FILE_031_12.jpg;FILE_031_12.jpg_h1;Spline;0.0000
FILE_031_12.jpg;FILE_031_12.jpg_h1;Poly3;0.0814
FILE_031_13.jpg;FILE_031_13.jpg_h1;Linear;0.0000
FILE_031_13.jpg;FILE_031_13.jpg_h1;Spline;0.0000
FILE_031_13.jpg;FILE_031_13.jpg_h1;Poly3;0.1119
FILE_031_15.jpg;FILE_031_15.jpg_h1;Linear;0.0000
FILE_031_15.jpg;FILE_031_15.jpg_h1;Spline;0.0000
FILE_031_15.jpg;FILE_031_15.jpg_h1;Poly3;0.0833
FILE_031_16.jpg;FILE_031_16.jpg_h1;Linear;0.0000
FILE_031_16.jpg;FILE_031_16.jpg_h1;Spline;0.0000
FILE_031_16.jpg;FILE_031_16.jpg_h1;Poly3;0.0814
FILE_031_17.jpg;FILE_031_17.jpg_h1;Linear;0.0000
FILE_031_17.jpg;FILE_031_17.jpg_h1;Spline;0.0000
FILE_031_17.jpg;FILE_031_17.jpg_h1;Poly3;0.0883
FILE_031_19.jpg;FILE_031_19.jpg_h1;Linear;0.0000
FILE_031_19.jpg;FILE_031_19.jpg_h1;Spline;0.0000
FILE_031_19.jpg;FILE_031_19.jpg_h1;Poly3;0.0814
FILE_031_2.jpg;FILE_031_2.jpg_h1;Linear;0.0000
FILE_031_2.jpg;FILE_031_2.jpg_h1;Spline;0.0000
FILE_031_2.jpg;FILE_031_2.jpg_h1;Poly3;0.0814
FILE_031_20.jpg;FILE_031_20.jpg_h1;Linear;0.0000
FILE_031_20.jpg;FILE_031_20.jpg_h1;Spline;0.0000
FILE_031_20.jpg;FILE_031_20.jpg_h1;Poly3;0.1258
FILE_031_21.jpg;FILE_031_21.jpg_h1;Linear;0.0000
FILE_031_21.jpg;FILE_031_21.jpg_h1;Spline;0.0000
FILE_031_21.jpg;FILE_031_21.jpg_h1;Poly3;0.1075
FILE_031_22.jpg;FILE_031_22.jpg_h1;Linear;0.0000
FILE_031_22.jpg;FILE_031_22.jpg_h1;Spline;0.0000
FILE_031_22.jpg;FILE_031_22.jpg_h1;Poly3;0.0877
FILE_031_23.jpg;FILE_031_23.jpg_h1;Linear;0.0000
FILE_031_23.jpg;FILE_031_23.jpg_h1;Spline;0.0000
FILE_031_23.jpg;FILE_031_23.jpg_h1;Poly3;0.1097
FILE_031_24.jpg;FILE_031_24.jpg_h1;Linear;0.0000
FILE_031_24.jpg;FILE_031_24.jpg_h1;Spline;0.0000
FILE_031_24.jpg;FILE_031_24.jpg_h1;Poly3;0.1041
FILE_031_3.jpg;FILE_031_3.jpg_h1;Linear;0.0000
FILE_031_3.jpg;FILE_031_3.jpg_h1;Spline;0.0000
FILE_031_3.jpg;FILE_031_3.jpg_h1;Poly3;0.0814
FILE_031_4.jpg;FILE_031_4.jpg_h1;Linear;0.0000
FILE_031_4.jpg;FILE_031_4.jpg_h1;Spline;0.0000
FILE_031_4.jpg;FILE_031_4.jpg_h1;Poly3;0.0814
FILE_031_5.jpg;FILE_031_5.jpg_h1;Linear;0.0000
FILE_031_5.jpg;FILE_031_5.jpg_h1;Spline;0.0000
FILE_031_5.jpg;FILE_031_5.jpg_h1;Poly3;0.0840
FILE_031_6.jpg;FILE_031_6.jpg_h1;Linear;0.0000
FILE_031_6.jpg;FILE_031_6.jpg_h1;Spline;0.0000
FILE_031_6.jpg;FILE_031_6.jpg_h1;Poly3;0.0814
FILE_031_7.jpg;FILE_031_7.jpg_h1;Linear;0.0000
FILE_031_7.jpg;FILE_031_7.jpg_h1;Spline;0.0000
FILE_031_7.jpg;FILE_031_7.jpg_h1;Poly3;0.0814
FILE_031_8.jpg;FILE_031_8.jpg_h1;Linear;0.0000
FILE_031_8.jpg;FILE_031_8.jpg_h1;Spline;0.0000
FILE_031_8.jpg;FILE_031_8.jpg_h1;Poly3;0.0814
FILE_031_9.jpg;FILE_031_9.jpg_h1;Linear;0.0000
FILE_031_9.jpg;FILE_031_9.jpg_h1;Spline;0.0000
FILE_031_9.jpg;FILE_031_9.jpg_h1;Poly3;0.1098
FILE_032.jpg;FILE_032.jpg_h1;Linear;0.0000
FILE_032.jpg;FILE_032.jpg_h1;Spline;0.0000
FILE_032.jpg;FILE_032.jpg_h1;Poly3;0.0837
FILE_032_0.jpg;FILE_032_0.jpg_h1;Linear;0.0000
FILE_032_0.jpg;FILE_032_0.jpg_h1;Spline;0.0000
FILE_032_0.jpg;FILE_032_0.jpg_h1;Poly3;0.0236
FILE_032_1.jpg;FILE_032_1.jpg_h1;Linear;0.0000
FILE_032_1.jpg;FILE_032_1.jpg_h1;Spline;0.0000
FILE_032_1.jpg;FILE_032_1.jpg_h1;Poly3;0.0236
FILE_032_10.jpg;FILE_032_10.jpg_h1;Linear;0.0000
FILE_032_10.jpg;FILE_032_10.jpg_h1;Spline;0.0000
FILE_032_10.jpg;FILE_032_10.jpg_h1;Poly3;0.0236
FILE_032_11.jpg;FILE_032_11.jpg_h1;Linear;0.0000
FILE_032_11.jpg;FILE_032_11.jpg_h1;Spline;0.0000
FILE_032_11.jpg;FILE_032_11.jpg_h1;Poly3;0.2212
FILE_032_12.jpg;FILE_032_12.jpg_h1;Linear;0.0000
FILE_032_12.jpg;FILE_032_12.jpg_h1;Spline;0.0000
FILE_032_12.jpg;FILE_032_12.jpg_h1;Poly3;0.0236
FILE_032_13.jpg;FILE_032_13.jpg_h1;Linear;0.0000
FILE_032_13.jpg;FILE_032_13.jpg_h1;Spline;0.0000
FILE_032_13.jpg;FILE_032_13.jpg_h1;Poly3;0.0861
FILE_032_15.jpg;FILE_032_15.jpg_h1;Linear;0.0000
FILE_032_15.jpg;FILE_032_15.jpg_h1;Spline;0.0000
FILE_032_15.jpg;FILE_032_15.jpg_h1;Poly3;0.0236
FILE_032_16.jpg;FILE_032_16.jpg_h1;Linear;0.0000
FILE_032_16.jpg;FILE_032_16.jpg_h1;Spline;0.0000
FILE_032_16.jpg;FILE_032_16.jpg_h1;Poly3;0.0236
FILE_032_17.jpg;FILE_032_17.jpg_h1;Linear;0.0000
FILE_032_17.jpg;FILE_032_17.jpg_h1;Spline;0.0000
FILE_032_17.jpg;FILE_032_17.jpg_h1;Poly3;0.0819
FILE_032_18.jpg;FILE_032_18.jpg_h1;Linear;0.0000
FILE_032_18.jpg;FILE_032_18.jpg_h1;Spline;0.0000
FILE_032_18.jpg;FILE_032_18.jpg_h1;Poly3;0.0236
FILE_032_19.jpg;FILE_032_19.jpg_h1;Linear;0.0000
FILE_032_19.jpg;FILE_032_19.jpg_h1;Spline;0.0000
FILE_032_19.jpg;FILE_032_19.jpg_h1;Poly3;0.0961
FILE_032_2.jpg;FILE_032_2.jpg_h1;Linear;0.0000
FILE_032_2.jpg;FILE_032_2.jpg_h1;Spline;0.0000
FILE_032_2.jpg;FILE_032_2.jpg_h1;Poly3;0.0236
FILE_032_20.jpg;FILE_032_20.jpg_h1;Linear;0.0000
FILE_032_20.jpg;FILE_032_20.jpg_h1;Spline;0.0000
FILE_032_20.jpg;FILE_032_20.jpg_h1;Poly3;0.1761
FILE_032_21.jpg;FILE_032_21.jpg_h1;Linear;0.0000
FILE_032_21.jpg;FILE_032_21.jpg_h1;Spline;0.0000
FILE_032_21.jpg;FILE_032_21.jpg_h1;Poly3;0.1371
FILE_032_22.jpg;FILE_032_22.jpg_h1;Linear;0.0000
FILE_032_22.jpg;FILE_032_22.jpg_h1;Spline;0.0000
FILE_032_22.jpg;FILE_032_22.jpg_h1;Poly3;0.0268
FILE_032_23.jpg;FILE_032_23.jpg_h1;Linear;0.0000
FILE_032_23.jpg;FILE_032_23.jpg_h1;Spline;0.0000
FILE_032_23.jpg;FILE_032_23.jpg_h1;Poly3;0.0343
FILE_032_24.jpg;FILE_032_24.jpg_h1;Linear;0.0000
FILE_032_24.jpg;FILE_032_24.jpg_h1;Spline;0.0000
FILE_032_24.jpg;FILE_032_24.jpg_h1;Poly3;0.0584
FILE_032_3.jpg;FILE_032_3.jpg_h1;Linear;0.0000
FILE_032_3.jpg;FILE_032_3.jpg_h1;Spline;0.0000
FILE_032_3.jpg;FILE_032_3.jpg_h1;Poly3;0.0236
FILE_032_4.jpg;FILE_032_4.jpg_h1;Linear;0.0000
FILE_032_4.jpg;FILE_032_4.jpg_h1;Spline;0.0000
FILE_032_4.jpg;FILE_032_4.jpg_h1;Poly3;0.0236
FILE_032_5.jpg;FILE_032_5.jpg_h1;Linear;0.0000
FILE_032_5.jpg;FILE_032_5.jpg_h1;Spline;0.0000
FILE_032_5.jpg;FILE_032_5.jpg_h1;Poly3;0.0237
FILE_032_6.jpg;FILE_032_6.jpg_h1;Linear;0.0000
FILE_032_6.jpg;FILE_032_6.jpg_h1;Spline;0.0000
FILE_032_6.jpg;FILE_032_6.jpg_h1;Poly3;0.0236
FILE_032_7.jpg;FILE_032_7.jpg_h1;Linear;0.0000
FILE_032_7.jpg;FILE_032_7.jpg_h1;Spline;0.0000
FILE_032_7.jpg;FILE_032_7.jpg_h1;Poly3;0.0236
FILE_032_8.jpg;FILE_032_8.jpg_h1;Linear;0.0000
FILE_032_8.jpg;FILE_032_8.jpg_h1;Spline;0.0000
FILE_032_8.jpg;FILE_032_8.jpg_h1;Poly3;0.0236
FILE_032_9.jpg;FILE_032_9.jpg_h1;Linear;0.0000
FILE_032_9.jpg;FILE_032_9.jpg_h1;Spline;0.0000
FILE_032_9.jpg;FILE_032_9.jpg_h1;Poly3;0.0236
FILE_033.jpg;FILE_033.jpg_h1;Linear;0.0000
FILE_033.jpg;FILE_033.jpg_h1;Spline;0.0000
FILE_033.jpg;FILE_033.jpg_h1;Poly3;0.2337
FILE_033_0.jpg;FILE_033_0.jpg_h1;Linear;0.0000
FILE_033_0.jpg;FILE_033_0.jpg_h1;Spline;0.0000
FILE_033_0.jpg;FILE_033_0.jpg_h1;Poly3;0.2089
FILE_033_1.jpg;FILE_033_1.jpg_h1;Linear;0.0000
FILE_033_1.jpg;FILE_033_1.jpg_h1;Spline;0.0000
FILE_033_1.jpg;FILE_033_1.jpg_h1;Poly3;0.2089
FILE_033_11.jpg;FILE_033_11.jpg_h1;Linear;0.0000
FILE_033_11.jpg;FILE_033_11.jpg_h1;Spline;0.0000
FILE_033_11.jpg;FILE_033_11.jpg_h1;Poly3;0.2116
FILE_033_12.jpg;FILE_033_12.jpg_h1;Linear;0.0000
FILE_033_12.jpg;FILE_033_12.jpg_h1;Spline;0.0000
FILE_033_12.jpg;FILE_033_12.jpg_h1;Poly3;0.2106
FILE_033_13.jpg;FILE_033_13.jpg_h1;Linear;0.0000
FILE_033_13.jpg;FILE_033_13.jpg_h1;Spline;0.0000
FILE_033_13.jpg;FILE_033_13.jpg_h1;Poly3;0.2089
FILE_033_14.jpg;FILE_033_14.jpg_h1;Linear;0.0000
FILE_033_14.jpg;FILE_033_14.jpg_h1;Spline;0.0000
FILE_033_14.jpg;FILE_033_14.jpg_h1;Poly3;0.2089
FILE_033_15.jpg;FILE_033_15.jpg_h1;Linear;0.0000
FILE_033_15.jpg;FILE_033_15.jpg_h1;Spline;0.0000
FILE_033_15.jpg;FILE_033_15.jpg_h1;Poly3;0.2116
FILE_033_16.jpg;FILE_033_16.jpg_h1;Linear;0.0000
FILE_033_16.jpg;FILE_033_16.jpg_h1;Spline;0.0000
FILE_033_16.jpg;FILE_033_16.jpg_h1;Poly3;0.2106
FILE_033_17.jpg;FILE_033_17.jpg_h1;Linear;0.0000
FILE_033_17.jpg;FILE_033_17.jpg_h1;Spline;0.0000
FILE_033_17.jpg;FILE_033_17.jpg_h1;Poly3;0.2193
FILE_033_19.jpg;FILE_033_19.jpg_h1;Linear;0.0000
FILE_033_19.jpg;FILE_033_19.jpg_h1;Spline;0.0000
FILE_033_19.jpg;FILE_033_19.jpg_h1;Poly3;0.2323
FILE_033_2.jpg;FILE_033_2.jpg_h1;Linear;0.0000
FILE_033_2.jpg;FILE_033_2.jpg_h1;Spline;0.0000
FILE_033_2.jpg;FILE_033_2.jpg_h1;Poly3;0.2089
FILE_033_20.jpg;FILE_033_20.jpg_h1;Linear;0.0000
FILE_033_20.jpg;FILE_033_20.jpg_h1;Spline;0.0000
FILE_033_20.jpg;FILE_033_20.jpg_h1;Poly3;0.2047
FILE_033_21.jpg;FILE_033_21.jpg_h1;Linear;0.0000
FILE_033_21.jpg;FILE_033_21.jpg_h1;Spline;0.0000
FILE_033_21.jpg;FILE_033_21.jpg_h1;Poly3;0.5537
FILE_033_22.jpg;FILE_033_22.jpg_h1;Linear;0.0000
FILE_033_22.jpg;FILE_033_22.jpg_h1;Spline;0.0000
FILE_033_22.jpg;FILE_033_22.jpg_h1;Poly3;0.5270
FILE_033_23.jpg;FILE_033_23.jpg_h1;Linear;0.0000
FILE_033_23.jpg;FILE_033_23.jpg_h1;Spline;0.0000
FILE_033_23.jpg;FILE_033_23.jpg_h1;Poly3;0.3637
FILE_033_24.jpg;FILE_033_24.jpg_h1;Linear;0.0000
FILE_033_24.jpg;FILE_033_24.jpg_h1;Spline;0.0000
FILE_033_24.jpg;FILE_033_24.jpg_h1;Poly3;0.2415
FILE_033_3.jpg;FILE_033_3.jpg_h1;Linear;0.0000
FILE_033_3.jpg;FILE_033_3.jpg_h1;Spline;0.0000
FILE_033_3.jpg;FILE_033_3.jpg_h1;Poly3;0.2089
FILE_033_4.jpg;FILE_033_4.jpg_h1;Linear;0.0000
FILE_033_4.jpg;FILE_033_4.jpg_h1;Spline;0.0000
FILE_033_4.jpg;FILE_033_4.jpg_h1;Poly3;0.2106
FILE_033_5.jpg;FILE_033_5.jpg_h1;Linear;0.0000
FILE_033_5.jpg;FILE_033_5.jpg_h1;Spline;0.0000
FILE_033_5.jpg;FILE_033_5.jpg_h1;Poly3;0.2089
FILE_033_6.jpg;FILE_033_6.jpg_h1;Linear;0.0000
FILE_033_6.jpg;FILE_033_6.jpg_h1;Spline;0.0000
FILE_033_6.jpg;FILE_033_6.jpg_h1;Poly3;0.2089
FILE_033_7.jpg;FILE_033_7.jpg_h1;Linear;0.0000
FILE_033_7.jpg;FILE_033_7.jpg_h1;Spline;0.0000
FILE_033_7.jpg;FILE_033_7.jpg_h1;Poly3;0.2089
FILE_033_8.jpg;FILE_033_8.jpg_h1;Linear;0.0000
FILE_033_8.jpg;FILE_033_8.jpg_h1;Spline;0.0000
FILE_033_8.jpg;FILE_033_8.jpg_h1;Poly3;0.2106
FILE_033_9.jpg;FILE_033_9.jpg_h1;Linear;0.0000
FILE_033_9.jpg;FILE_033_9.jpg_h1;Spline;0.0000
FILE_033_9.jpg;FILE_033_9.jpg_h1;Poly3;0.2089
FILE_034.jpg;FILE_034.jpg_h1;Linear;0.0000
FILE_034.jpg;FILE_034.jpg_h1;Spline;0.0000
FILE_034.jpg;FILE_034.jpg_h1;Poly3;0.2667
FILE_034_0.jpg;FILE_034_0.jpg_h1;Linear;0.0000
FILE_034_0.jpg;FILE_034_0.jpg_h1;Spline;0.0000
FILE_034_0.jpg;FILE_034_0.jpg_h1;Poly3;0.2592
FILE_034_1.jpg;FILE_034_1.jpg_h1;Linear;0.0000
FILE_034_1.jpg;FILE_034_1.jpg_h1;Spline;0.0000
FILE_034_1.jpg;FILE_034_1.jpg_h1;Poly3;0.2592
FILE_034_11.jpg;FILE_034_11.jpg_h1;Linear;0.0000
FILE_034_11.jpg;FILE_034_11.jpg_h1;Spline;0.0000
FILE_034_11.jpg;FILE_034_11.jpg_h1;Poly3;0.2592
FILE_034_12.jpg;FILE_034_12.jpg_h1;Linear;0.0000
FILE_034_12.jpg;FILE_034_12.jpg_h1;Spline;0.0000
FILE_034_12.jpg;FILE_034_12.jpg_h1;Poly3;0.2592
FILE_034_13.jpg;FILE_034_13.jpg_h1;Linear;0.0000
FILE_034_13.jpg;FILE_034_13.jpg_h1;Spline;0.0000
FILE_034_13.jpg;FILE_034_13.jpg_h1;Poly3;0.2592
FILE_034_15.jpg;FILE_034_15.jpg_h1;Linear;0.0000
FILE_034_15.jpg;FILE_034_15.jpg_h1;Spline;0.0000
FILE_034_15.jpg;FILE_034_15.jpg_h1;Poly3;0.2921
FILE_034_16.jpg;FILE_034_16.jpg_h1;Linear;0.0000
FILE_034_16.jpg;FILE_034_16.jpg_h1;Spline;0.0000
FILE_034_16.jpg;FILE_034_16.jpg_h1;Poly3;0.2605
FILE_034_17.jpg;FILE_034_17.jpg_h1;Linear;0.0000
FILE_034_17.jpg;FILE_034_17.jpg_h1;Spline;0.0000
FILE_034_17.jpg;FILE_034_17.jpg_h1;Poly3;0.1258
FILE_034_19.jpg;FILE_034_19.jpg_h1;Linear;0.0000
FILE_034_19.jpg;FILE_034_19.jpg_h1;Spline;0.0000
FILE_034_19.jpg;FILE_034_19.jpg_h1;Poly3;0.2921
FILE_034_2.jpg;FILE_034_2.jpg_h1;Linear;0.0000
FILE_034_2.jpg;FILE_034_2.jpg_h1;Spline;0.0000
FILE_034_2.jpg;FILE_034_2.jpg_h1;Poly3;0.2592
FILE_034_20.jpg;FILE_034_20.jpg_h1;Linear;0.0000
FILE_034_20.jpg;FILE_034_20.jpg_h1;Spline;0.0000
FILE_034_20.jpg;FILE_034_20.jpg_h1;Poly3;0.1173
FILE_034_21.jpg;FILE_034_21.jpg_h1;Linear;0.0000
FILE_034_21.jpg;FILE_034_21.jpg_h1;Spline;0.0000
FILE_034_21.jpg;FILE_034_21.jpg_h1;Poly3;0.1227
FILE_034_22.jpg;FILE_034_22.jpg_h1;Linear;0.0000
FILE_034_22.jpg;FILE_034_22.jpg_h1;Spline;0.0000
FILE_034_22.jpg;FILE_034_22.jpg_h1;Poly3;0.1596
FILE_034_23.jpg;FILE_034_23.jpg_h1;Linear;0.0000
FILE_034_23.jpg;FILE_034_23.jpg_h1;Spline;0.0000
FILE_034_23.jpg;FILE_034_23.jpg_h1;Poly3;0.1630
FILE_034_24.jpg;FILE_034_24.jpg_h1;Linear;0.0000
FILE_034_24.jpg;FILE_034_24.jpg_h1;Spline;0.0000
FILE_034_24.jpg;FILE_034_24.jpg_h1;Poly3;0.1313
FILE_034_3.jpg;FILE_034_3.jpg_h1;Linear;0.0000
FILE_034_3.jpg;FILE_034_3.jpg_h1;Spline;0.0000
FILE_034_3.jpg;FILE_034_3.jpg_h1;Poly3;0.2592
FILE_034_4.jpg;FILE_034_4.jpg_h1;Linear;0.0000
FILE_034_4.jpg;FILE_034_4.jpg_h1;Spline;0.0000
FILE_034_4.jpg;FILE_034_4.jpg_h1;Poly3;0.2592
FILE_034_5.jpg;FILE_034_5.jpg_h1;Linear;0.0000
FILE_034_5.jpg;FILE_034_5.jpg_h1;Spline;0.0000
FILE_034_5.jpg;FILE_034_5.jpg_h1;Poly3;0.2358
FILE_034_6.jpg;FILE_034_6.jpg_h1;Linear;0.0000
FILE_034_6.jpg;FILE_034_6.jpg_h1;Spline;0.0000
FILE_034_6.jpg;FILE_034_6.jpg_h1;Poly3;0.2592
FILE_034_7.jpg;FILE_034_7.jpg_h1;Linear;0.0000
FILE_034_7.jpg;FILE_034_7.jpg_h1;Spline;0.0000
FILE_034_7.jpg;FILE_034_7.jpg_h1;Poly3;0.2592
FILE_034_8.jpg;FILE_034_8.jpg_h1;Linear;0.0000
FILE_034_8.jpg;FILE_034_8.jpg_h1;Spline;0.0000
FILE_034_8.jpg;FILE_034_8.jpg_h1;Poly3;0.2592
FILE_034_9.jpg;FILE_034_9.jpg_h1;Linear;0.0000
FILE_034_9.jpg;FILE_034_9.jpg_h1;Spline;0.0000
FILE_034_9.jpg;FILE_034_9.jpg_h1;Poly3;0.2592
FILE_035.jpg;FILE_035.jpg_h1;Linear;0.0000
FILE_035.jpg;FILE_035.jpg_h1;Spline;0.0000
FILE_035.jpg;FILE_035.jpg_h1;Poly3;0.0316
FILE_035_0.jpg;FILE_035_0.jpg_h1;Linear;0.0000
FILE_035_0.jpg;FILE_035_0.jpg_h1;Spline;0.0000
FILE_035_0.jpg;FILE_035_0.jpg_h1;Poly3;0.0765
FILE_035_1.jpg;FILE_035_1.jpg_h1;Linear;0.0000
FILE_035_1.jpg;FILE_035_1.jpg_h1;Spline;0.0000
FILE_035_1.jpg;FILE_035_1.jpg_h1;Poly3;0.0807
FILE_035_10.jpg;FILE_035_10.jpg_h1;Linear;0.0000
FILE_035_10.jpg;FILE_035_10.jpg_h1;Spline;0.0000
FILE_035_10.jpg;FILE_035_10.jpg_h1;Poly3;0.0765
FILE_035_11.jpg;FILE_035_11.jpg_h1;Linear;0.0000
FILE_035_11.jpg;FILE_035_11.jpg_h1;Spline;0.0000
FILE_035_11.jpg;FILE_035_11.jpg_h1;Poly3;0.0371
FILE_035_12.jpg;FILE_035_12.jpg_h1;Linear;0.0000
FILE_035_12.jpg;FILE_035_12.jpg_h1;Spline;0.0000
FILE_035_12.jpg;FILE_035_12.jpg_h1;Poly3;0.0743
FILE_035_13.jpg;FILE_035_13.jpg_h1;Linear;0.0000
FILE_035_13.jpg;FILE_035_13.jpg_h1;Spline;0.0000
FILE_035_13.jpg;FILE_035_13.jpg_h1;Poly3;0.0686
FILE_035_14.jpg;FILE_035_14.jpg_h1;Linear;0.0000
FILE_035_14.jpg;FILE_035_14.jpg_h1;Spline;0.0000
FILE_035_14.jpg;FILE_035_14.jpg_h1;Poly3;0.0765
FILE_035_15.jpg;FILE_035_15.jpg_h1;Linear;0.0000
FILE_035_15.jpg;FILE_035_15.jpg_h1;Spline;0.0000
FILE_035_15.jpg;FILE_035_15.jpg_h1;Poly3;0.0765
FILE_035_16.jpg;FILE_035_16.jpg_h1;Linear;0.0000
FILE_035_16.jpg;FILE_035_16.jpg_h1;Spline;0.0000
FILE_035_16.jpg;FILE_035_16.jpg_h1;Poly3;0.0743
FILE_035_17.jpg;FILE_035_17.jpg_h1;Linear;0.0000
FILE_035_17.jpg;FILE_035_17.jpg_h1;Spline;0.0000
FILE_035_17.jpg;FILE_035_17.jpg_h1;Poly3;0.0750
FILE_035_19.jpg;FILE_035_19.jpg_h1;Linear;0.0000
FILE_035_19.jpg;FILE_035_19.jpg_h1;Spline;0.0000
FILE_035_19.jpg;FILE_035_19.jpg_h1;Poly3;0.0443
FILE_035_2.jpg;FILE_035_2.jpg_h1;Linear;0.0000
FILE_035_2.jpg;FILE_035_2.jpg_h1;Spline;0.0000
FILE_035_2.jpg;FILE_035_2.jpg_h1;Poly3;0.0765
FILE_035_20.jpg;FILE_035_20.jpg_h1;Linear;0.0000
FILE_035_20.jpg;FILE_035_20.jpg_h1;Spline;0.0000
FILE_035_20.jpg;FILE_035_20.jpg_h1;Poly3;0.0714
FILE_035_21.jpg;FILE_035_21.jpg_h1;Linear;0.0000
FILE_035_21.jpg;FILE_035_21.jpg_h1;Spline;0.0000
FILE_035_21.jpg;FILE_035_21.jpg_h1;Poly3;0.0583
FILE_035_22.jpg;FILE_035_22.jpg_h1;Linear;0.0000
FILE_035_22.jpg;FILE_035_22.jpg_h1;Spline;0.0000
FILE_035_22.jpg;FILE_035_22.jpg_h1;Poly3;0.0796
FILE_035_23.jpg;FILE_035_23.jpg_h1;Linear;0.0000
FILE_035_23.jpg;FILE_035_23.jpg_h1;Spline;0.0000
FILE_035_23.jpg;FILE_035_23.jpg_h1;Poly3;0.0504
FILE_035_24.jpg;FILE_035_24.jpg_h1;Linear;0.0000
FILE_035_24.jpg;FILE_035_24.jpg_h1;Spline;0.0000
FILE_035_24.jpg;FILE_035_24.jpg_h1;Poly3;0.0410
FILE_035_3.jpg;FILE_035_3.jpg_h1;Linear;0.0000
FILE_035_3.jpg;FILE_035_3.jpg_h1;Spline;0.0000
FILE_035_3.jpg;FILE_035_3.jpg_h1;Poly3;0.0765
FILE_035_4.jpg;FILE_035_4.jpg_h1;Linear;0.0000
FILE_035_4.jpg;FILE_035_4.jpg_h1;Spline;0.0000
FILE_035_4.jpg;FILE_035_4.jpg_h1;Poly3;0.0743
FILE_035_5.jpg;FILE_035_5.jpg_h1;Linear;0.0000
FILE_035_5.jpg;FILE_035_5.jpg_h1;Spline;0.0000
FILE_035_5.jpg;FILE_035_5.jpg_h1;Poly3;0.0286
